166,4,197/2
907,1,1271/2
859,8,557
1032,9,666
695,21,471
862,57,1249/2
883,16,1285/2
1032,19,1435/2
908,7,1285/2
703,2,893/2
935,17,592
732,33,985/2
863,8,1189/2
949,9,636
657,17,454
988,12,1311/2
741,6,877/2
728,5,953/2
1082,38,695
857,8,1177/2
993,13,1399/2
848,8,1095/2
687,9,491
759,3,512
749,74,483
1012,4,644
662,14,847/2
1030,23,698
838,24,638
662,10,468
1080,60,779
778,4,955/2
753,15,851/2
841,13,1177/2
817,1,1163/2
947,1,1201/2
650,3,819/2
950,4,1431/2
1096,49,797
844,3,1139/2
