151,1,163/2
834,4,969/2
981,19,1351/2
1090,7,693
904,29,587
816,16,561
764,34,476
756,63,490
858,4,1097/2
975,1,1237/2
647,21,428
719,8,1103/2
724,13,494
915,7,682
750,20,568
645,6,819/2
669,11,461
733,29,499
660,6,927/2
817,11,1163/2
634,55,909/2
767,10,523
803,37,525
961,24,1393/2
995,9,1295/2
792,2,548
980,21,635
742,9,1017/2
780,39,546
517,41,593/2
748,8,981/2
592,1,809/2
922,39,1349/2
737,52,485
731,22,929/2
1001,19,783
748,44,1075/2
570,19,719/2
820,3,1167/2
717,1,505
