10,137,227,288,400,451,507,555,610,654,700
10,158,284,637,940,1181,1319,1457,1639,1879,2167
10,158,254,493,649,882,1061,1186,1291,1389,1424
10,158,237,427,506,654,840,936,1074,1186,1271
10,137,227,288,400,451,507,555,610,654,700
