228

30								50.4201680672	50.4201680672	50.4201680672	36.9781512605	36.9781512605	36.9680672269	47.8991596639	47.8991596639	47.8991596639	47.8991596639	32.268907563	32.268907563	32.268907563	32.268907563	32.268907563	50.4201680672	50.4201680672	50.4201680672	50.4201680672	50.4201680672
22								36.974789916	36.974789916	36.974789916	27.1173109244	27.1173109244	27.1099159664	35.1260504202	35.1260504202	35.1260504202	35.1260504202	23.6638655462	23.6638655462	23.6638655462	23.6638655462	23.6638655462	36.974789916	36.974789916	36.974789916	36.974789916	36.974789916
19								31.9327731092	31.9327731092	31.9327731092	23.4194957983	23.4194957983	23.4131092437	30.3361344538	30.3361344538	30.3361344538	30.3361344538	20.4369747899	20.4369747899	20.4369747899	20.4369747899	20.4369747899	31.9327731092	31.9327731092	31.9327731092	31.9327731092	31.9327731092
34								57.1428571429	57.1428571429	57.1428571429	41.9085714286	41.9085714286	41.8971428571	54.2857142857	54.2857142857	54.2857142857	54.2857142857	36.5714285714	36.5714285714	36.5714285714	36.5714285714	36.5714285714	57.1428571429	57.1428571429	57.1428571429	57.1428571429	57.1428571429
255								428.5714285714	428.5714285714	428.5714285714	314.3142857143	314.3142857143	314.2285714286	407.1428571429	407.1428571429	407.1428571429	407.1428571429	274.2857142857	274.2857142857	274.2857142857	274.2857142857	274.2857142857	428.5714285714	428.5714285714	428.5714285714	428.5714285714	428.5714285714
18								30.2521008403	30.2521008403	30.2521008403	22.1868907563	22.1868907563	22.1808403361	28.7394957983	28.7394957983	28.7394957983	28.7394957983	19.3613445378	19.3613445378	19.3613445378	19.3613445378	19.3613445378	30.2521008403	30.2521008403	30.2521008403	30.2521008403	30.2521008403
69								115.9663865546	115.9663865546	115.9663865546	85.0497478992	85.0497478992	85.0265546218	110.1680672269	110.1680672269	110.1680672269	110.1680672269	74.218487395	74.218487395	74.218487395	74.218487395	74.218487395	115.9663865546	115.9663865546	115.9663865546	115.9663865546	115.9663865546
77								129.4117647059	129.4117647059	129.4117647059	94.9105882353	94.9105882353	94.8847058824	122.9411764706	122.9411764706	122.9411764706	122.9411764706	82.8235294118	82.8235294118	82.8235294118	82.8235294118	82.8235294118	129.4117647059	129.4117647059	129.4117647059	129.4117647059	129.4117647059
132								221.8487394958	221.8487394958	221.8487394958	162.7038655462	162.7038655462	162.6594957983	210.756302521	210.756302521	210.756302521	210.756302521	141.9831932773	141.9831932773	141.9831932773	141.9831932773	141.9831932773	221.8487394958	221.8487394958	221.8487394958	221.8487394958	221.8487394958
25								42.0168067227	42.0168067227	42.0168067227	30.8151260504	30.8151260504	30.8067226891	39.9159663866	39.9159663866	39.9159663866	39.9159663866	26.8907563025	26.8907563025	26.8907563025	26.8907563025	26.8907563025	42.0168067227	42.0168067227	42.0168067227	42.0168067227	42.0168067227
20								33.6134453782	33.6134453782	33.6134453782	24.6521008403	24.6521008403	24.6453781513	31.9327731092	31.9327731092	31.9327731092	31.9327731092	21.512605042	21.512605042	21.512605042	21.512605042	21.512605042	33.6134453782	33.6134453782	33.6134453782	33.6134453782	33.6134453782
20								33.6134453782	33.6134453782	33.6134453782	24.6521008403	24.6521008403	24.6453781513	31.9327731092	31.9327731092	31.9327731092	31.9327731092	21.512605042	21.512605042	21.512605042	21.512605042	21.512605042	33.6134453782	33.6134453782	33.6134453782	33.6134453782	33.6134453782
20								33.6134453782	33.6134453782	33.6134453782	24.6521008403	24.6521008403	24.6453781513	31.9327731092	31.9327731092	31.9327731092	31.9327731092	21.512605042	21.512605042	21.512605042	21.512605042	21.512605042	33.6134453782	33.6134453782	33.6134453782	33.6134453782	33.6134453782
22								36.974789916	36.974789916	36.974789916	27.1173109244	27.1173109244	27.1099159664	35.1260504202	35.1260504202	35.1260504202	35.1260504202	23.6638655462	23.6638655462	23.6638655462	23.6638655462	23.6638655462	36.974789916	36.974789916	36.974789916	36.974789916	36.974789916
19								31.9327731092	31.9327731092	31.9327731092	23.4194957983	23.4194957983	23.4131092437	30.3361344538	30.3361344538	30.3361344538	30.3361344538	20.4369747899	20.4369747899	20.4369747899	20.4369747899	20.4369747899	31.9327731092	31.9327731092	31.9327731092	31.9327731092	31.9327731092
10								16.8067226891	16.8067226891	16.8067226891	12.3260504202	12.3260504202	12.3226890756	15.9663865546	15.9663865546	15.9663865546	15.9663865546	10.756302521	10.756302521	10.756302521	10.756302521	10.756302521	16.8067226891	16.8067226891	16.8067226891	16.8067226891	16.8067226891
22								36.974789916	36.974789916	36.974789916	27.1173109244	27.1173109244	27.1099159664	35.1260504202	35.1260504202	35.1260504202	35.1260504202	23.6638655462	23.6638655462	23.6638655462	23.6638655462	23.6638655462	36.974789916	36.974789916	36.974789916	36.974789916	36.974789916
501								842.0168067227	842.0168067227	842.0168067227	617.5351260504	617.5351260504	617.3667226891	799.9159663866	799.9159663866	799.9159663866	799.9159663866	538.8907563025	538.8907563025	538.8907563025	538.8907563025	538.8907563025	842.0168067227	842.0168067227	842.0168067227	842.0168067227	842.0168067227
197								331.0924369748	331.0924369748	331.0924369748	242.8231932773	242.8231932773	242.7569747899	314.5378151261	314.5378151261	314.5378151261	314.5378151261	211.8991596639	211.8991596639	211.8991596639	211.8991596639	211.8991596639	331.0924369748	331.0924369748	331.0924369748	331.0924369748	331.0924369748
61								102.5210084034	102.5210084034	102.5210084034	75.188907563	75.188907563	75.1684033613	97.3949579832	97.3949579832	97.3949579832	97.3949579832	65.6134453782	65.6134453782	65.6134453782	65.6134453782	65.6134453782	102.5210084034	102.5210084034	102.5210084034	102.5210084034	102.5210084034
35								58.8235294118	58.8235294118	58.8235294118	43.1411764706	43.1411764706	43.1294117647	55.8823529412	55.8823529412	55.8823529412	55.8823529412	37.6470588235	37.6470588235	37.6470588235	37.6470588235	37.6470588235	58.8235294118	58.8235294118	58.8235294118	58.8235294118	58.8235294118
25								42.0168067227	42.0168067227	42.0168067227	30.8151260504	30.8151260504	30.8067226891	39.9159663866	39.9159663866	39.9159663866	39.9159663866	26.8907563025	26.8907563025	26.8907563025	26.8907563025	26.8907563025	42.0168067227	42.0168067227	42.0168067227	42.0168067227	42.0168067227
20								33.6134453782	33.6134453782	33.6134453782	24.6521008403	24.6521008403	24.6453781513	31.9327731092	31.9327731092	31.9327731092	31.9327731092	21.512605042	21.512605042	21.512605042	21.512605042	21.512605042	33.6134453782	33.6134453782	33.6134453782	33.6134453782	33.6134453782
397								667.2268907563	667.2268907563	667.2268907563	489.3442016807	489.3442016807	489.2107563025	633.8655462185	633.8655462185	633.8655462185	633.8655462185	427.025210084	427.025210084	427.025210084	427.025210084	427.025210084	667.2268907563	667.2268907563	667.2268907563	667.2268907563	667.2268907563
20								33.6134453782	33.6134453782	33.6134453782	24.6521008403	24.6521008403	24.6453781513	31.9327731092	31.9327731092	31.9327731092	31.9327731092	21.512605042	21.512605042	21.512605042	21.512605042	21.512605042	33.6134453782	33.6134453782	33.6134453782	33.6134453782	33.6134453782
27								45.3781512605	45.3781512605	45.3781512605	33.2803361345	33.2803361345	33.2712605042	43.1092436975	43.1092436975	43.1092436975	43.1092436975	29.0420168067	29.0420168067	29.0420168067	29.0420168067	29.0420168067	45.3781512605	45.3781512605	45.3781512605	45.3781512605	45.3781512605
20								33.6134453782	33.6134453782	33.6134453782	24.6521008403	24.6521008403	24.6453781513	31.9327731092	31.9327731092	31.9327731092	31.9327731092	21.512605042	21.512605042	21.512605042	21.512605042	21.512605042	33.6134453782	33.6134453782	33.6134453782	33.6134453782	33.6134453782
27								45.3781512605	45.3781512605	45.3781512605	33.2803361345	33.2803361345	33.2712605042	43.1092436975	43.1092436975	43.1092436975	43.1092436975	29.0420168067	29.0420168067	29.0420168067	29.0420168067	29.0420168067	45.3781512605	45.3781512605	45.3781512605	45.3781512605	45.3781512605
88								147.8991596639	147.8991596639	147.8991596639	108.4692436975	108.4692436975	108.4396638655	140.5042016807	140.5042016807	140.5042016807	140.5042016807	94.6554621849	94.6554621849	94.6554621849	94.6554621849	94.6554621849	147.8991596639	147.8991596639	147.8991596639	147.8991596639	147.8991596639
34								57.1428571429	57.1428571429	57.1428571429	41.9085714286	41.9085714286	41.8971428571	54.2857142857	54.2857142857	54.2857142857	54.2857142857	36.5714285714	36.5714285714	36.5714285714	36.5714285714	36.5714285714	57.1428571429	57.1428571429	57.1428571429	57.1428571429	57.1428571429
70								117.6470588235	117.6470588235	117.6470588235	86.2823529412	86.2823529412	86.2588235294	111.7647058824	111.7647058824	111.7647058824	111.7647058824	75.2941176471	75.2941176471	75.2941176471	75.2941176471	75.2941176471	117.6470588235	117.6470588235	117.6470588235	117.6470588235	117.6470588235
38								63.8655462185	63.8655462185	63.8655462185	46.8389915966	46.8389915966	46.8262184874	60.6722689076	60.6722689076	60.6722689076	60.6722689076	40.8739495798	40.8739495798	40.8739495798	40.8739495798	40.8739495798	63.8655462185	63.8655462185	63.8655462185	63.8655462185	63.8655462185
18								30.2521008403	30.2521008403	30.2521008403	22.1868907563	22.1868907563	22.1808403361	28.7394957983	28.7394957983	28.7394957983	28.7394957983	19.3613445378	19.3613445378	19.3613445378	19.3613445378	19.3613445378	30.2521008403	30.2521008403	30.2521008403	30.2521008403	30.2521008403
40								67.2268907563	67.2268907563	67.2268907563	49.3042016807	49.3042016807	49.2907563025	63.8655462185	63.8655462185	63.8655462185	63.8655462185	43.025210084	43.025210084	43.025210084	43.025210084	43.025210084	67.2268907563	67.2268907563	67.2268907563	67.2268907563	67.2268907563
53								89.0756302521	89.0756302521	89.0756302521	65.3280672269	65.3280672269	65.3102521008	84.6218487395	84.6218487395	84.6218487395	84.6218487395	57.0084033613	57.0084033613	57.0084033613	57.0084033613	57.0084033613	89.0756302521	89.0756302521	89.0756302521	89.0756302521	89.0756302521
57								95.7983193277	95.7983193277	95.7983193277	70.258487395	70.258487395	70.2393277311	91.0084033613	91.0084033613	91.0084033613	91.0084033613	61.3109243697	61.3109243697	61.3109243697	61.3109243697	61.3109243697	95.7983193277	95.7983193277	95.7983193277	95.7983193277	95.7983193277
48								80.6722689076	80.6722689076	80.6722689076	59.1650420168	59.1650420168	59.148907563	76.6386554622	76.6386554622	76.6386554622	76.6386554622	51.6302521008	51.6302521008	51.6302521008	51.6302521008	51.6302521008	80.6722689076	80.6722689076	80.6722689076	80.6722689076	80.6722689076
41								68.9075630252	68.9075630252	68.9075630252	50.5368067227	50.5368067227	50.5230252101	65.4621848739	65.4621848739	65.4621848739	65.4621848739	44.1008403361	44.1008403361	44.1008403361	44.1008403361	44.1008403361	68.9075630252	68.9075630252	68.9075630252	68.9075630252	68.9075630252
20								33.6134453782	33.6134453782	33.6134453782	24.6521008403	24.6521008403	24.6453781513	31.9327731092	31.9327731092	31.9327731092	31.9327731092	21.512605042	21.512605042	21.512605042	21.512605042	21.512605042	33.6134453782	33.6134453782	33.6134453782	33.6134453782	33.6134453782
3								5.0420168067	5.0420168067	5.0420168067	3.6978151261	3.6978151261	3.6968067227	4.7899159664	4.7899159664	4.7899159664	4.7899159664	3.2268907563	3.2268907563	3.2268907563	3.2268907563	3.2268907563	5.0420168067	5.0420168067	5.0420168067	5.0420168067	5.0420168067
3								5.0420168067	5.0420168067	5.0420168067	3.6978151261	3.6978151261	3.6968067227	4.7899159664	4.7899159664	4.7899159664	4.7899159664	3.2268907563	3.2268907563	3.2268907563	3.2268907563	3.2268907563	5.0420168067	5.0420168067	5.0420168067	5.0420168067	5.0420168067
27								178.2255703831	178.2139474817	178.2139474817	193.7188979768	193.7188979768	193.7072750753	188.8721480844	188.8721480844	188.8721480844	188.8721480844	174.3435213087	174.3435213087	174.3435213087	174.3435213087	174.3435213087	151.0977184675	151.0977184675	151.0977184675	151.0977184675	151.0977184675
74								488.4700817908	488.4382264313	488.4382264313	530.9332759363	530.9332759363	530.9014205768	517.6495910461	517.6495910461	517.6495910461	517.6495910461	477.8303917348	477.8303917348	477.8303917348	477.8303917348	477.8303917348	414.1196728368	414.1196728368	414.1196728368	414.1196728368	414.1196728368
55								363.0520878175	363.0284115368	363.0284115368	394.6125699526	394.6125699526	394.588893672	384.7395609126	384.7395609126	384.7395609126	384.7395609126	355.1442100732	355.1442100732	355.1442100732	355.1442100732	355.1442100732	307.7916487301	307.7916487301	307.7916487301	307.7916487301	307.7916487301
82								541.2776582006	541.2423590185	541.2423590185	588.3314679294	588.3314679294	588.2961687473	573.611708997	573.611708997	573.611708997	573.611708997	529.4877313818	529.4877313818	529.4877313818	529.4877313818	529.4877313818	458.8893671976	458.8893671976	458.8893671976	458.8893671976	458.8893671976
11								72.6104175635	72.6056823074	72.6056823074	78.9225139905	78.9225139905	78.9177787344	76.9479121825	76.9479121825	76.9479121825	76.9479121825	71.0288420146	71.0288420146	71.0288420146	71.0288420146	71.0288420146	61.558329746	61.558329746	61.558329746	61.558329746	61.558329746
69								455.4653465347	455.4356435644	455.4356435644	495.0594059406	495.0594059406	495.0297029703	482.6732673267	482.6732673267	482.6732673267	482.6732673267	445.5445544554	445.5445544554	445.5445544554	445.5445544554	445.5445544554	386.1386138614	386.1386138614	386.1386138614	386.1386138614	386.1386138614
70								462.0662935859	462.0361601378	462.0361601378	502.2341799397	502.2341799397	502.2040464916	489.6685320706	489.6685320706	489.6685320706	489.6685320706	452.0017219113	452.0017219113	452.0017219113	452.0017219113	452.0017219113	391.7348256565	391.7348256565	391.7348256565	391.7348256565	391.7348256565
