100,1,101/2
936,3,1259/2
1035,1,1311/2
938,2,1129/2
898,16,570
1044,50,742
854,15,1275/2
906,8,1261/2
1217,12,785
954,6,652
882,21,1243/2
718,34,975/2
872,23,577
777,1,562
493,4,276
831,4,691
1002,4,1301/2
880,12,613
1040,8,733
765,26,1107/2
746,9,1077/2
925,11,741
938,6,718
652,21,861/2
965,30,1221/2
578,2,374
708,17,1031/2
714,53,483
945,20,702
680,9,441
633,39,789/2
865,63,1341/2
1039,22,680
858,9,605
1027,7,1449/2
781,39,1037/2
1080,12,826
1093,7,767
992,38,697
911,32,1265/2
